SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
203465,5715331,Closed,currency 1,-2129,0,-1733.0,-1762.0,0.0,0,45867.42,0.0,0.0,0.0,Consumer credit,-1021,
203465,5715332,Active,currency 1,-1647,0,-493.0,,0.0,0,0.0,-13.815,13.815,0.0,Credit card,-673,
203465,5715333,Active,currency 1,-1180,0,-53.0,,13230.0,0,291159.0,13365.0,0.0,0.0,Consumer credit,-661,
203465,5715334,Active,currency 1,-185,0,1029.0,,,0,67500.0,67797.0,0.0,0.0,Credit card,-56,
203465,5715335,Active,currency 1,-177,0,1649.0,,,0,324000.0,307476.0,0.0,0.0,Consumer credit,-10,
189495,5715337,Closed,currency 1,-756,0,705.0,-87.0,,0,3150000.0,0.0,0.0,0.0,Consumer credit,-38,
189495,5715338,Closed,currency 1,-1152,0,309.0,-754.0,,0,2115000.0,0.0,0.0,0.0,Consumer credit,-580,
189495,5715339,Active,currency 1,-128,0,1698.0,,,0,3638817.0,3566304.0,0.0,0.0,Consumer credit,-38,
189495,5715340,Active,currency 1,-562,0,27481.0,,15406.065,1,180000.0,50238.405,124655.67,0.0,Credit card,-45,
223895,5715341,Closed,currency 1,-1409,0,-1197.0,-1226.0,0.0,0,89955.0,0.0,0.0,0.0,Consumer credit,-1226,
223895,5715342,Active,currency 1,-1409,0,-736.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-649,
223895,5715343,Active,currency 1,-489,0,90.0,,0.0,0,96220.215,0.0,0.0,0.0,Consumer credit,-488,
223895,5715344,Closed,currency 1,-2721,0,-2414.0,-2411.0,,0,98604.0,0.0,0.0,0.0,Consumer credit,-831,
223895,5715345,Active,currency 1,-465,0,695.0,,,0,90000.0,0.0,0.0,0.0,Credit card,-53,
223895,5715347,Closed,currency 1,-1090,0,-907.0,-906.0,,0,65268.0,0.0,0.0,0.0,Consumer credit,-906,
223895,5715348,Active,currency 1,-476,0,72.0,,,0,369720.0,71437.5,0.0,0.0,Consumer credit,-11,
223895,5715349,Closed,currency 1,-2720,0,-2414.0,-2414.0,,0,98604.0,0.0,,0.0,Consumer credit,-1107,
223895,5715350,Closed,currency 1,-1117,0,-965.0,-910.0,,0,51804.0,,,0.0,Consumer credit,-907,
223895,5715351,Closed,currency 1,-992,0,-689.0,-672.0,,0,74880.0,,,0.0,Consumer credit,-672,
223895,5715352,Closed,currency 1,-2773,0,-2463.0,-2463.0,0.0,0,121500.0,0.0,0.0,0.0,Consumer credit,-2454,
223895,5715353,Active,currency 1,-251,0,183.0,,0.0,0,131067.0,69748.695,0.0,0.0,Consumer credit,-5,
223895,5715354,Active,currency 1,-103,0,628.0,,0.0,0,90000.0,,,0.0,Credit card,-11,
301065,5715355,Closed,currency 1,-2569,0,-2335.0,-2335.0,,0,47502.0,0.0,0.0,0.0,Consumer credit,-2320,
301065,5715356,Active,currency 1,-615,0,115.0,,,0,292090.5,,,0.0,Consumer credit,-509,
301065,5715357,Closed,currency 1,-615,0,115.0,-481.0,,0,292090.5,,,0.0,Consumer credit,-479,
119452,5715359,Closed,currency 1,-2251,0,-425.0,-704.0,,0,1278486.0,0.0,,0.0,Car loan,-704,
119452,5715360,Active,currency 1,-1620,0,572.0,,,0,1017450.0,1015285.5,,0.0,Credit card,-6,
119452,5715361,Closed,currency 1,-260,0,-114.0,-114.0,0.0,0,267795.0,0.0,0.0,0.0,Consumer credit,-113,
119452,5715362,Active,currency 1,-114,0,982.0,,0.0,0,1377000.0,1305963.0,0.0,0.0,Consumer credit,-15,
432127,5715363,Closed,currency 1,-2894,0,-2499.0,-2558.0,0.0,0,40669.38,0.0,0.0,0.0,Consumer credit,-2558,
432127,5715364,Closed,currency 1,-2796,0,-1681.0,-1535.0,0.0,0,135000.0,0.0,0.0,0.0,Credit card,-1535,
432127,5715365,Closed,currency 1,-2518,0,-2305.0,-2364.0,0.0,0,32021.19,0.0,0.0,0.0,Consumer credit,-2364,
432127,5715367,Closed,currency 1,-2246,0,-1943.0,-1943.0,,0,119430.0,0.0,0.0,0.0,Consumer credit,-1941,
291159,5715371,Closed,currency 1,-2906,0,-2694.0,-2722.0,6300.0,0,35190.0,0.0,0.0,0.0,Consumer credit,-2722,
291159,5715372,Closed,currency 1,-2821,0,-2609.0,-2638.0,9489.33,0,52402.5,0.0,0.0,0.0,Consumer credit,-2638,
291159,5715374,Closed,currency 1,-1779,0,-1596.0,-1595.0,,0,113265.0,0.0,0.0,0.0,Consumer credit,-1530,
291159,5715375,Active,currency 1,-1013,0,814.0,,,0,1764000.0,1018282.5,0.0,0.0,Consumer credit,-69,
291159,5715376,Active,currency 1,-1519,0,5786.0,,,0,6750000.0,1778854.5,0.0,0.0,Mortgage,-69,
291159,5715377,Closed,currency 1,-2484,0,-2177.0,-2176.0,0.0,0,174105.0,,,0.0,Consumer credit,-2173,
291159,5715378,Closed,currency 1,-1851,0,-1760.0,-388.0,0.0,0,67455.0,0.0,0.0,0.0,Consumer credit,-385,
291159,5715379,Active,currency 1,-119,0,63.0,,0.0,0,308632.5,160479.27,0.0,0.0,Consumer credit,-5,
119306,5715380,Closed,currency 1,-1040,0,-917.0,-950.0,,0,40725.0,0.0,0.0,0.0,Consumer credit,-949,
119306,5715381,Active,currency 1,-243,0,1090.0,,,0,67500.0,63688.5,0.0,0.0,Credit card,-9,
119306,5715382,Closed,currency 1,-648,0,448.0,-308.0,0.0,0,182070.0,0.0,0.0,0.0,Consumer credit,-307,
441717,5715383,Active,currency 1,-1150,0,-67.0,,,0,270000.0,270454.5,0.0,0.0,Credit card,-69,
441717,5715384,Active,currency 1,-1262,0,2391.0,,,0,2250000.0,1012383.0,0.0,0.0,Mortgage,-69,
431472,5715386,Closed,currency 1,-1092,0,-726.0,-749.0,,0,141493.5,0.0,0.0,0.0,Consumer credit,-744,
431472,5715387,Closed,currency 1,-2787,0,-2422.0,-2422.0,,0,37084.5,0.0,,0.0,Consumer credit,-2422,
431472,5715388,Closed,currency 1,-2214,0,-1850.0,-1862.0,,0,67500.0,0.0,,0.0,Credit card,-1862,
431472,5715389,Closed,currency 1,-2850,0,-2546.0,-2563.0,,0,71455.5,0.0,,0.0,Consumer credit,-1765,
431472,5715390,Closed,currency 1,-1766,0,-1462.0,-1462.0,,0,57375.0,0.0,,0.0,Consumer credit,-1462,
431472,5715391,Closed,currency 1,-1561,0,-1196.0,-1196.0,,0,83506.5,0.0,,0.0,Consumer credit,-1196,
431472,5715392,Closed,currency 1,-1396,0,-1029.0,-1027.0,,0,99000.0,0.0,,0.0,Credit card,-1027,
431472,5715393,Closed,currency 1,-1391,0,-1022.0,-1022.0,,0,40950.0,0.0,,0.0,Consumer credit,-1020,
431472,5715395,Closed,currency 1,-1196,0,-648.0,-628.0,,0,150556.5,,,0.0,Consumer credit,-622,
431472,5715396,Closed,currency 1,-2737,0,-2371.0,-505.0,,0,36000.0,0.0,,0.0,Consumer credit,-505,
431472,5715397,Closed,currency 1,-2317,0,-1769.0,-505.0,,0,135000.0,0.0,,0.0,Consumer credit,-505,
420236,5715398,Closed,currency 1,-871,0,-770.0,-769.0,,0,72000.0,0.0,0.0,0.0,Credit card,-716,
420236,5715399,Closed,currency 1,-1181,0,-812.0,-797.0,,0,86166.0,0.0,0.0,0.0,Consumer credit,-731,
420236,5715400,Closed,currency 1,-1087,0,-782.0,-993.0,,0,105295.5,0.0,0.0,0.0,Consumer credit,-993,
420236,5715401,Closed,currency 1,-1656,0,-1564.0,-1560.0,,0,17460.0,0.0,0.0,0.0,Consumer credit,-1532,
420236,5715402,Active,currency 1,-329,0,36.0,,,0,91620.0,24300.0,0.0,0.0,Consumer credit,-40,
420236,5715403,Active,currency 1,-1169,0,-67.0,,,0,180000.0,182313.0,0.0,0.0,Credit card,-87,
420236,5715405,Closed,currency 1,-1331,0,-1210.0,-1211.0,,0,21730.5,0.0,,0.0,Consumer credit,-1210,
420236,5715406,Closed,currency 1,-1215,0,-1123.0,-1181.0,,0,14458.5,0.0,,0.0,Consumer credit,-1181,
420236,5715407,Closed,currency 1,-1651,0,-1347.0,-966.0,,0,95049.0,,,0.0,Consumer credit,-963,
420236,5715409,Active,currency 1,-179,0,,,,0,450000.0,,,0.0,Credit card,-9,
420236,5715410,Closed,currency 1,-1573,0,-1481.0,-1481.0,0.0,0,11380.5,0.0,0.0,0.0,Consumer credit,-1480,
420236,5715411,Closed,currency 1,-943,0,-759.0,-759.0,3926.52,0,24295.5,0.0,0.0,0.0,Consumer credit,-759,
381062,5715412,Closed,currency 1,-1048,0,-866.0,-864.0,,0,66780.0,0.0,0.0,0.0,Consumer credit,-781,
381062,5715413,Closed,currency 1,-1319,0,-1141.0,-1141.0,,0,60718.5,0.0,0.0,0.0,Consumer credit,-1138,
381062,5715414,Active,currency 1,-1229,0,597.0,,,0,3169647.0,1320934.5,0.0,0.0,Car loan,-5,
381062,5715415,Closed,currency 1,-266,0,-84.0,-235.0,0.0,0,112455.0,0.0,0.0,0.0,Consumer credit,-234,
194572,5715416,Closed,currency 1,-871,0,-506.0,-401.0,,0,0.0,0.0,0.0,0.0,Credit card,-396,
194572,5715417,Closed,currency 1,-1945,0,-651.0,-610.0,,0,0.0,0.0,0.0,0.0,Credit card,-607,
194572,5715418,Active,currency 1,-109,0,968.0,,,0,180000.0,153292.5,0.0,0.0,Credit card,-46,
147546,5715420,Sold,currency 1,-1337,0,-239.0,,,0,477000.0,0.0,,0.0,Consumer credit,-280,
342165,5715422,Closed,currency 1,-1293,0,-561.0,-561.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-479,
342165,5715423,Closed,currency 1,-1874,0,-1509.0,-1509.0,,0,45000.0,0.0,0.0,0.0,Consumer credit,-479,
342165,5715424,Active,currency 1,-533,0,562.0,,,0,360000.0,308736.0,0.0,0.0,Credit card,-13,
342165,5715425,Closed,currency 1,-957,0,-43.0,-329.0,,0,1800000.0,,,0.0,Consumer credit,-329,
342165,5715426,Active,currency 1,-190,0,906.0,,,0,689247.0,,,0.0,Consumer credit,-31,
232982,5715428,Closed,currency 1,-1809,0,-1475.0,-1503.0,,0,48551.4,0.0,,0.0,Consumer credit,-745,
327043,5715429,Closed,currency 1,-46,0,-30.0,-40.0,,0,4500.0,0.0,0.0,0.0,Consumer credit,-36,
327043,5715430,Closed,currency 1,-66,0,-50.0,-54.0,,0,9000.0,0.0,0.0,0.0,Consumer credit,-53,
327043,5715431,Closed,currency 1,-95,0,-63.0,-72.0,,0,9000.0,0.0,0.0,0.0,Consumer credit,-71,
327043,5715432,Closed,currency 1,-122,0,-106.0,-116.0,,0,4500.0,0.0,0.0,0.0,Consumer credit,-85,
327043,5715433,Closed,currency 1,-137,0,-121.0,-133.0,,0,18000.0,0.0,0.0,0.0,Consumer credit,-85,
327043,5715434,Closed,currency 1,-155,0,-139.0,-144.0,,0,4500.0,0.0,0.0,0.0,Consumer credit,-85,
327043,5715435,Active,currency 1,-5,0,11.0,,,0,9000.0,9540.0,0.0,0.0,Consumer credit,-1,
327043,5715437,Closed,currency 1,-13,0,3.0,-4.0,,0,4500.0,0.0,,0.0,Microloan,-4,
327043,5715438,Closed,currency 1,-38,0,-22.0,-5.0,,0,4500.0,0.0,,0.0,Microloan,-4,
327043,5715440,Closed,currency 1,-99,0,-83.0,-4.0,,0,4500.0,0.0,,0.0,Microloan,-4,
327043,5715441,Closed,currency 1,-70,0,-54.0,-4.0,,0,4500.0,0.0,,0.0,Microloan,-4,
327043,5715442,Closed,currency 1,-157,0,-141.0,-4.0,,0,4500.0,0.0,,0.0,Microloan,-4,
327043,5715443,Closed,currency 1,-81,0,-65.0,-4.0,,0,13500.0,0.0,,0.0,Microloan,-4,
327043,5715444,Closed,currency 1,-8,0,8.0,-4.0,,0,4500.0,0.0,,0.0,Microloan,-4,
327043,5715445,Closed,currency 1,-132,0,-116.0,-4.0,,0,13500.0,0.0,,0.0,Microloan,-4,
380361,5715448,Active,currency 1,-820,0,31069.0,,,0,67500.0,0.0,67500.0,0.0,Credit card,-183,0.0
380361,5715449,Active,currency 1,-357,0,1119.0,,,0,45000.0,0.0,45000.0,0.0,Credit card,-130,2691.0
380361,5715451,Closed,currency 1,-917,0,-187.0,-759.0,,0,74439.0,0.0,0.0,0.0,Consumer credit,-748,0.0
380361,5715452,Closed,currency 1,-993,0,31039.0,-831.0,,0,315000.0,0.0,0.0,0.0,Credit card,-818,0.0
380361,5715453,Closed,currency 1,-1146,0,681.0,-780.0,,0,2025000.0,0.0,0.0,0.0,Consumer credit,-769,0.0
380361,5715454,Closed,currency 1,-1622,0,-1074.0,-1073.0,,0,540000.0,0.0,0.0,0.0,Consumer credit,-1006,0.0
380361,5715455,Closed,currency 1,-2631,0,-804.0,-1096.0,,0,2205000.0,0.0,0.0,0.0,Car loan,-944,
380361,5715456,Closed,currency 1,-1449,0,-1084.0,-1267.0,,0,60480.0,0.0,0.0,0.0,Consumer credit,-1259,
380361,5715457,Active,currency 1,-222,0,874.0,,,0,202500.0,31594.5,0.0,0.0,Credit card,-18,0.0
380361,5715458,Closed,currency 1,-749,0,-111.0,-110.0,,0,1267843.5,0.0,,0.0,Consumer credit,-110,0.0
380361,5715459,Active,currency 1,-629,0,31069.0,,,0,72873.0,0.0,,0.0,Credit card,-36,0.0
380361,5715460,Active,currency 1,-233,0,498.0,,,0,168525.0,,,0.0,Consumer credit,-16,0.0
380361,5715461,Active,currency 1,-112,0,2445.0,,,0,2187000.0,2177275.5,,0.0,Consumer credit,-8,0.0
125263,5715463,Active,currency 1,-462,0,273.0,,0.0,0,121131.0,52763.58,0.0,0.0,Consumer credit,-5,24462.0
408647,5715465,Closed,currency 1,-721,0,-356.0,-503.0,,0,120375.0,0.0,0.0,0.0,Consumer credit,-502,
408647,5715466,Closed,currency 1,-2365,0,-539.0,-570.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-127,
408647,5715467,Active,currency 1,-1323,0,504.0,,,0,382500.0,147262.5,0.0,0.0,Consumer credit,-11,
408647,5715468,Active,currency 1,-313,6,233.0,,,0,417208.5,214947.0,0.0,288.0,Consumer credit,-5,
408647,5715469,Active,currency 1,-561,0,1265.0,,,0,900000.0,725854.5,0.0,0.0,Consumer credit,-11,
275240,5715470,Closed,currency 1,-2341,0,-1974.0,-1974.0,,0,112500.0,0.0,0.0,0.0,Consumer credit,-1496,8181.0
275240,5715471,Active,currency 1,-2467,0,-2099.0,,,0,90000.0,0.0,0.0,0.0,Consumer credit,-1159,
275240,5715472,Closed,currency 1,-1147,0,-964.0,-969.0,,0,88848.0,0.0,0.0,0.0,Consumer credit,-968,8181.0
399518,5715473,Closed,currency 1,-941,0,,-823.0,,0,0.0,0.0,,0.0,Credit card,-466,8061.21
399518,5715474,Active,currency 1,-896,0,,,,0,397165.5,176967.0,,0.0,Credit card,-6,0.0
215382,5715475,Closed,currency 1,-534,0,-351.0,-349.0,,0,34515.0,0.0,,0.0,Consumer credit,-4,13131.0
215382,5715476,Closed,currency 1,-1645,0,-1553.0,-1553.0,,0,38362.5,0.0,0.0,0.0,Consumer credit,-162,
401081,5715478,Closed,currency 1,-251,0,1604.0,-37.0,,0,1395000.0,0.0,,0.0,Credit card,-31,0.0
401081,5715479,Closed,currency 1,-614,0,-333.0,-581.0,,0,109323.0,0.0,,0.0,Consumer credit,-376,40522.005
401081,5715480,Active,currency 1,-360,0,36.0,,,0,437319.0,39578.49,,0.0,Consumer credit,-20,
291600,5715482,Active,currency 1,-684,0,1119.0,,,0,0.0,818.28,,0.0,Credit card,-42,
291600,5715483,Active,currency 1,-689,0,1150.0,,,0,256500.0,226118.835,30381.165,0.0,Credit card,-18,
291600,5715484,Closed,currency 1,-2309,0,-2097.0,-2154.0,,0,39808.89,0.0,,0.0,Consumer credit,-721,
291600,5715485,Closed,currency 1,-2394,0,-2271.0,-2271.0,,0,25614.0,0.0,,0.0,Consumer credit,-472,
291600,5715486,Closed,currency 1,-1619,0,-1223.0,-1282.0,,0,73703.205,0.0,,0.0,Consumer credit,-721,
291600,5715487,Closed,currency 1,-342,0,204.0,-161.0,,0,149224.5,0.0,,0.0,Consumer credit,-137,
291600,5715488,Active,currency 1,-100,0,266.0,,0.0,0,119200.5,103752.0,0.0,0.0,Consumer credit,-38,
359759,5715489,Closed,currency 1,-2431,0,-2339.0,-2329.0,,0,48078.0,0.0,0.0,0.0,Consumer credit,-902,
359759,5715490,Closed,currency 1,-1263,0,-1071.0,-1050.0,,0,139500.0,0.0,0.0,0.0,Consumer credit,-802,
359759,5715491,Closed,currency 1,-1628,0,-1534.0,-1507.0,,0,63315.0,0.0,0.0,0.0,Consumer credit,-851,
359759,5715492,Closed,currency 1,-1468,0,-920.0,-920.0,,0,612900.0,0.0,0.0,0.0,Consumer credit,-852,
359759,5715495,Closed,currency 1,-1627,0,-1534.0,-1534.0,,0,63315.0,0.0,,0.0,Consumer credit,-849,
359759,5715496,Closed,currency 1,-2430,0,-2339.0,-2339.0,,0,48078.0,0.0,,0.0,Consumer credit,-849,
359759,5715498,Closed,currency 1,-2918,0,-2612.0,-2609.0,0.0,0,98797.5,,,0.0,Consumer credit,-2609,
359759,5715499,Closed,currency 1,-2595,0,-2227.0,-2225.0,0.0,0,466200.0,,,0.0,Consumer credit,-2221,
359759,5715500,Closed,currency 1,-2379,0,,-369.0,0.0,0,126450.0,0.0,0.0,0.0,Credit card,-279,
359759,5715501,Closed,currency 1,-850,0,-732.0,-732.0,0.0,0,50707.485,0.0,0.0,0.0,Consumer credit,-730,
387252,5715502,Active,currency 1,-2911,0,2234.0,,,0,5730750.0,3734041.5,0.0,0.0,Mortgage,-11,
387252,5715503,Active,currency 1,-1490,0,31062.0,,,0,270000.0,267943.5,,0.0,Credit card,-16,
279707,5715504,Closed,currency 1,-531,0,-165.0,-165.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-162,
279707,5715505,Active,currency 1,-127,0,665.0,,0.0,0,450000.0,,,0.0,Consumer credit,-34,
298038,5715506,Closed,currency 1,-573,0,-24.0,-406.0,,0,540000.0,0.0,0.0,0.0,Consumer credit,-404,
298038,5715507,Active,currency 1,-291,0,785.0,,,0,441000.0,415494.0,0.0,0.0,Credit card,-19,
298038,5715508,Active,currency 1,-320,0,45.0,,,0,675000.0,197154.0,,0.0,Consumer credit,-39,26550.0
298038,5715509,Closed,currency 1,-760,0,4778.0,-451.0,0.0,0,3600000.0,,,0.0,Mortgage,-451,67995.0
298038,5715510,Closed,currency 1,-586,0,-339.0,-553.0,0.0,0,40791.33,0.0,0.0,0.0,Consumer credit,-553,67995.0
192801,5715511,Active,currency 1,-1042,0,,,0.0,0,450000.0,437553.0,12447.0,0.0,Credit card,-9,
417125,5715512,Closed,currency 1,-1855,0,-1491.0,-1735.0,,0,139500.0,0.0,0.0,0.0,Consumer credit,-1416,
417125,5715513,Active,currency 1,-1058,0,38.0,,,0,292500.0,39987.0,0.0,0.0,Consumer credit,-60,
417125,5715514,Active,currency 1,-298,0,-268.0,,,0,540000.0,69030.0,0.0,0.0,Credit card,-58,
417125,5715516,Closed,currency 1,-1211,0,-907.0,-883.0,,0,153211.5,,,0.0,Consumer credit,-880,
417125,5715517,Closed,currency 1,-779,0,-414.0,-414.0,0.0,0,167346.0,0.0,0.0,0.0,Consumer credit,-414,
417125,5715518,Closed,currency 1,-658,0,-293.0,-355.0,0.0,0,75010.5,0.0,0.0,0.0,Consumer credit,-355,
417125,5715519,Closed,currency 1,-359,0,-85.0,-328.0,0.0,0,73741.5,0.0,0.0,0.0,Consumer credit,-327,
448798,5715521,Active,currency 1,-319,0,777.0,,0.0,0,1125000.0,,,0.0,Consumer credit,-14,43668.0
311464,5715522,Closed,currency 1,-1863,0,-1743.0,-1800.0,,0,27187.2,0.0,,0.0,Consumer credit,-719,15321.87
311464,5715523,Active,currency 1,-566,0,844.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-14,10491.885
311464,5715524,Active,currency 1,-350,0,15.0,,,0,125901.0,11151.0,0.0,0.0,Consumer credit,-12,27000.0
311464,5715525,Closed,currency 1,-2093,0,-2006.0,-1029.0,,0,27000.0,,,0.0,Consumer credit,-1026,10491.885
311464,5715527,Closed,currency 1,-1352,0,,-1209.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-410,10491.885
311464,5715528,Active,currency 1,-106,0,,,0.0,0,153218.655,129123.0,24092.595,0.0,Credit card,-22,10491.885
400434,5715529,Closed,currency 1,-1910,0,-1637.0,-1666.0,0.0,0,76455.0,0.0,0.0,0.0,Consumer credit,-1662,
400434,5715530,Closed,currency 1,-697,0,764.0,-377.0,0.0,0,1342196.91,0.0,0.0,0.0,Consumer credit,-372,
400434,5715531,Closed,currency 1,-377,0,1082.0,-312.0,0.0,0,1612440.315,0.0,0.0,0.0,Consumer credit,-310,
327826,5715532,Active,currency 1,-78,0,287.0,,,0,21847.5,18490.5,0.0,0.0,Consumer credit,-5,
327826,5715533,Closed,currency 1,-1158,0,-792.0,-792.0,0.0,0,86850.0,0.0,0.0,0.0,Consumer credit,-786,
200527,5715534,Closed,currency 1,-1075,0,-709.0,-773.0,,0,66307.5,0.0,0.0,0.0,Consumer credit,-772,8245.395
200527,5715535,Active,currency 1,-1666,0,158.0,,,0,450000.0,69408.0,0.0,0.0,Consumer credit,-6,8245.395
200527,5715536,Active,currency 1,-1208,0,619.0,,,0,2250000.0,,,0.0,Consumer credit,-711,8245.395
200527,5715537,Closed,currency 1,-824,0,-521.0,-581.0,0.0,0,89415.0,0.0,0.0,0.0,Consumer credit,-580,8245.395
393321,5715538,Active,currency 1,-264,0,833.0,,0.0,0,450000.0,,,0.0,Consumer credit,-19,12162.15
393321,5715539,Active,currency 1,-228,0,1598.0,,0.0,0,324000.0,,,0.0,Consumer credit,-14,
393321,5715540,Closed,currency 1,-146,0,935.0,-41.0,0.0,0,445262.94,0.0,0.0,0.0,Consumer credit,-35,12162.15
348319,5715542,Active,currency 1,-482,0,1344.0,,,0,1472598.0,1219900.5,0.0,0.0,Consumer credit,-15,
427773,5715543,Closed,currency 1,-748,0,-171.0,-200.0,,0,158657.31,0.0,,0.0,Consumer credit,-196,3337.11
427773,5715544,Active,currency 1,-824,0,266.0,,,0,540000.0,0.0,0.0,0.0,Credit card,-98,3337.11
427773,5715545,Active,currency 1,-287,0,809.0,,,0,474300.0,381006.0,0.0,0.0,Consumer credit,-10,3337.11
328955,5715546,Closed,currency 1,-637,0,-393.0,-427.0,2.79,0,2240778.69,0.0,0.0,0.0,Car loan,-427,
332942,5715547,Closed,currency 1,-1490,0,9470.0,-1476.0,0.0,0,0.0,,,0.0,Credit card,-1476,
332942,5715548,Closed,currency 1,-711,0,-530.0,-512.0,953.235,0,17955.0,0.0,0.0,0.0,Consumer credit,-511,
332942,5715549,Closed,currency 1,-632,0,-540.0,-540.0,0.0,0,79570.665,0.0,0.0,0.0,Consumer credit,-534,
332942,5715550,Closed,currency 1,-608,0,-243.0,-243.0,0.0,0,174002.805,0.0,0.0,0.0,Consumer credit,-240,
332942,5715552,Closed,currency 1,-393,0,-89.0,-89.0,0.0,0,58191.57,0.0,0.0,0.0,Consumer credit,-86,
332942,5715553,Closed,currency 1,-303,0,-29.0,-91.0,0.0,0,68809.5,0.0,0.0,0.0,Consumer credit,-89,
367696,5715554,Closed,currency 1,-1085,0,-749.0,-961.0,,0,54631.35,0.0,,0.0,Consumer credit,-719,
367696,5715555,Closed,currency 1,-641,0,455.0,-582.0,,0,117000.0,0.0,0.0,0.0,Consumer credit,-575,
367696,5715556,Closed,currency 1,-1057,0,-875.0,-873.0,,0,31468.5,0.0,,0.0,Consumer credit,-873,
101060,5715559,Closed,currency 1,-1087,0,-874.0,-902.0,,0,74242.8,0.0,,0.0,Consumer credit,-711,
101060,5715560,Active,currency 1,-709,0,783.0,,,0,395940.69,270998.82,,0.0,Consumer credit,-7,
101060,5715561,Active,currency 1,-886,0,479.0,,,0,270000.0,137875.5,0.0,0.0,Credit card,-26,
101060,5715564,Closed,currency 1,-2632,0,-2478.0,-2541.0,0.0,0,76392.0,0.0,0.0,0.0,Consumer credit,-2539,
357810,5715565,Active,currency 1,-931,0,419.0,,,0,90000.0,91228.5,0.0,0.0,Credit card,-7,
245970,5715566,Active,currency 1,-334,0,1019.0,,,0,247500.0,0.0,0.0,0.0,Credit card,-44,
245970,5715567,Closed,currency 1,-983,0,-617.0,-677.0,0.0,0,119249.64,0.0,0.0,0.0,Consumer credit,-677,
281040,5715569,Closed,currency 1,-2375,0,-2041.0,-2069.0,,0,63180.0,0.0,,0.0,Consumer credit,-729,
281040,5715570,Closed,currency 1,-824,0,-521.0,-549.0,,0,108045.0,0.0,,0.0,Consumer credit,-546,
281040,5715572,Closed,currency 1,-1237,0,-299.0,-299.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-279,
281040,5715573,Closed,currency 1,-1490,0,-1217.0,-1217.0,,0,62811.0,0.0,0.0,0.0,Consumer credit,-868,
281040,5715574,Closed,currency 1,-1886,0,-1702.0,-1699.0,,0,31590.0,0.0,0.0,0.0,Consumer credit,-1599,
281040,5715576,Active,currency 1,-298,0,156.0,,,0,175500.0,76252.5,0.0,0.0,Consumer credit,-24,
281040,5715577,Active,currency 1,-589,0,31062.0,,,0,378000.0,286240.5,0.0,0.0,Credit card,-5,
281040,5715578,Closed,currency 1,-1001,0,-942.0,-883.0,,0,44082.0,,,0.0,Consumer credit,-880,
281040,5715579,Closed,currency 1,-617,0,-284.0,-258.0,,0,155385.0,,,0.0,Consumer credit,-252,
281040,5715580,Closed,currency 1,-2621,0,-2437.0,-2437.0,0.0,0,14490.0,0.0,0.0,0.0,Consumer credit,-2434,
281040,5715581,Closed,currency 1,-937,0,-813.0,-876.0,0.0,0,27720.0,0.0,0.0,0.0,Consumer credit,-876,
124718,5715585,Closed,currency 1,-2610,0,-1636.0,-1627.0,,0,3375000.0,0.0,,0.0,Mortgage,-1624,
124718,5715586,Closed,currency 1,-1498,0,-402.0,-494.0,,0,1256431.5,0.0,,0.0,Car loan,-494,
124718,5715588,Active,currency 1,-172,0,3481.0,,0.0,0,5400000.0,,,0.0,Mortgage,-27,
298496,5715589,Closed,currency 1,-1031,0,-637.0,-816.0,,0,251734.5,0.0,,0.0,Consumer credit,-713,
298496,5715590,Closed,currency 1,-1002,0,-818.0,-818.0,,0,83209.5,0.0,0.0,0.0,Consumer credit,-787,
298496,5715591,Closed,currency 1,-1039,0,-855.0,-886.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-868,
298496,5715592,Active,currency 1,-1038,0,,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-29,
296586,5715593,Closed,currency 1,-1207,0,-1029.0,-1029.0,,0,30838.5,0.0,,0.0,Consumer credit,-393,0.0
296586,5715594,Closed,currency 1,-1470,0,-824.0,-824.0,,0,128605.5,0.0,0.0,0.0,Consumer credit,-779,0.0
296586,5715595,Closed,currency 1,-1567,0,-1382.0,-1348.0,,0,57910.5,0.0,0.0,0.0,Consumer credit,-825,0.0
296586,5715596,Closed,currency 1,-2045,0,-1740.0,-1713.0,,0,36063.0,0.0,0.0,0.0,Consumer credit,-843,0.0
296586,5715597,Active,currency 1,-452,0,966.0,,,0,112500.0,105241.5,0.0,0.0,Credit card,-30,
