SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1876841,310038,-7,189528.525,180000,0.0,0.0,0.0,0.0,9587.475,9900.0,9900.0,177585.075,188161.11,188161.11,0.0,0,0.0,0.0,18.0,Active,0,0
1376802,104523,-1,11866.815,135000,0.0,11866.995,0.0,11866.995,2250.0,0.0,0.0,11866.815,11866.815,11866.815,0.0,1,0.0,1.0,7.0,Active,717,0
2316060,371521,-7,250039.35,270000,0.0,0.0,0.0,0.0,13954.32,13950.0,253.98,246020.445,250039.35,250039.35,0.0,0,0.0,0.0,33.0,Active,0,0
2787738,379648,-1,172942.11,225000,0.0,0.0,0.0,0.0,11250.0,11250.0,11250.0,165729.285,172586.61,172586.61,0.0,0,0.0,0.0,42.0,Active,0,0
2148141,389573,-6,604632.69,585000,0.0,17176.77,0.0,17176.77,26143.155,29541.15,29541.15,580756.23,599490.36,599490.36,0.0,5,0.0,5.0,16.0,Active,0,0
2126777,311676,-6,263946.69,405000,63450.0,121028.58,0.0,57578.58,10626.435,45000.0,45000.0,242207.55,247800.69,247800.69,13.0,22,0.0,9.0,28.0,Active,0,0
1308932,249347,-6,387317.34,405000,0.0,0.0,0.0,0.0,19494.45,19575.0,19575.0,370313.775,387317.34,387317.34,0.0,0,0.0,0.0,26.0,Active,0,0
1105596,323923,-6,440520.21,450000,112500.0,131819.355,0.0,19319.355,15480.18,15750.0,15750.0,425673.045,437829.21,437829.21,2.0,4,0.0,2.0,32.0,Active,0,0
2029033,439552,-5,286553.745,261000,2250.0,2250.0,0.0,0.0,14173.065,14400.0,14400.0,258244.11,283106.61,283106.61,1.0,1,0.0,0.0,18.0,Active,0,0
2524970,423887,-5,7770.285,450000,0.0,17240.625,0.0,17240.625,2043.63,6113.97,6113.97,7770.285,7770.285,7770.285,0.0,4,0.0,4.0,41.0,Active,0,0
1697085,391519,-5,352164.69,720000,0.0,0.0,0.0,0.0,18044.01,23400.0,23400.0,337480.155,349566.075,349566.075,0.0,0,0.0,0.0,23.0,Active,0,0
2491153,131128,-5,465881.985,450000,0.0,6712.245,0.0,6712.245,23314.995,23400.0,23400.0,449611.92,465881.985,465881.985,0.0,5,0.0,5.0,30.0,Active,0,0
1355422,199838,-4,322044.66,450000,0.0,0.0,0.0,0.0,16738.065,29250.0,29250.0,305511.345,319692.195,319692.195,0.0,0,0.0,0.0,26.0,Active,0,0
1363279,174136,-1,382259.655,405000,0.0,1435.5,0.0,1435.5,20707.425,20925.0,20925.0,373733.955,382259.655,382259.655,0.0,2,0.0,2.0,41.0,Active,0,0
2731288,221950,-3,82526.49,360000,0.0,82153.53,0.0,82153.53,18718.425,0.0,0.0,79043.895,82149.255,82149.255,0.0,49,0.0,49.0,25.0,Active,0,0
1132263,228383,-7,366057.315,450000,0.0,0.0,0.0,0.0,18792.495,22500.0,22500.0,353350.305,366057.315,366057.315,0.0,0,0.0,0.0,27.0,Active,0,0
2290317,213868,-1,157644.135,450000,0.0,0.0,0.0,0.0,9498.105,13500.0,4401.225,154975.05,157644.135,157644.135,0.0,0,0.0,0.0,22.0,Active,0,0
1595285,277221,-6,461502.72,450000,11250.0,11250.0,0.0,0.0,23009.625,27000.0,27000.0,444442.275,460157.22,460157.22,1.0,1,0.0,0.0,24.0,Active,0,0
2819460,186874,-5,7042.005,225000,0.0,7555.5,0.0,7555.5,2250.0,6750.0,6750.0,6988.185,7042.005,7042.005,0.0,2,0.0,2.0,66.0,Active,0,0
1745951,257131,-6,15222.15,450000,0.0,0.0,0.0,0.0,0.0,6750.0,4500.0,14993.37,15222.15,15222.15,0.0,0,0.0,0.0,17.0,Active,0,0
2224776,294693,-5,16210.62,90000,0.0,55951.38,0.0,55951.38,2250.0,52706.43,52706.43,16210.62,16210.62,16210.62,0.0,22,0.0,22.0,2.0,Active,0,0
2216462,184362,-4,400985.91,450000,0.0,0.0,0.0,0.0,21780.225,22500.0,22500.0,390604.5,400985.91,400985.91,0.0,0,0.0,0.0,37.0,Active,0,0
2243487,399174,-7,225.0,90000,0.0,23316.75,0.0,23316.75,0.0,24075.0,24075.0,225.0,225.0,225.0,0.0,13,0.0,13.0,0.0,Active,0,0
1675661,193240,-5,428515.065,450000,0.0,0.0,0.0,0.0,23257.89,23400.0,23400.0,418357.485,428515.065,428515.065,0.0,0,0.0,0.0,37.0,Active,0,0
1152920,121820,-5,849309.165,900000,0.0,849442.32,0.0,849442.32,0.0,133.155,133.155,849309.165,849309.165,849309.165,0.0,75,0.0,75.0,6.0,Active,0,0
2820652,405591,-4,43561.755,270000,0.0,46129.5,0.0,46129.5,4256.73,30901.86,29085.795,43561.755,43561.755,43561.755,0.0,1,0.0,1.0,5.0,Active,0,0
1335663,367215,-5,335153.88,337500,22500.0,28059.75,0.0,5559.75,13182.48,15480.0,15480.0,316806.525,331368.975,331368.975,1.0,3,0.0,2.0,17.0,Active,0,0
2162364,390389,-1,369163.575,450000,0.0,450.0,0.0,450.0,22500.0,22500.0,22500.0,355408.785,368808.075,368808.075,0.0,1,0.0,1.0,39.0,Active,0,0
1985231,254608,-1,72339.39,450000,0.0,29418.48,0.0,29418.48,2945.475,4500.0,952.65,71617.545,72339.39,72339.39,0.0,24,0.0,24.0,13.0,Active,0,0
2159052,279629,-1,425446.65,450000,0.0,0.0,0.0,0.0,23143.455,23521.5,23521.5,415948.005,425446.65,425446.65,0.0,0,0.0,0.0,35.0,Active,0,0
2727066,250169,-4,244579.68,229500,0.0,0.0,0.0,0.0,12079.98,12150.0,12150.0,229350.96,243038.655,243038.655,0.0,0,0.0,0.0,10.0,Active,0,0
2726879,103731,-3,132462.36,180000,0.0,4644.45,0.0,4644.45,6053.265,6075.0,6075.0,121061.205,132205.185,132205.185,0.0,1,0.0,1.0,14.0,Active,0,0
2764353,234025,-6,13601.34,675000,0.0,17257.185,0.0,17257.185,0.0,16759.845,16534.845,13601.34,13601.34,13601.34,0.0,7,0.0,7.0,2.0,Active,0,0
2565542,211190,-5,158001.48,202500,0.0,0.0,0.0,0.0,8291.835,13500.0,13500.0,152337.105,158001.48,158001.48,0.0,0,0.0,0.0,17.0,Active,0,0
1100277,277081,-4,129109.14,135000,1350.0,1350.0,0.0,0.0,6875.64,7200.0,7200.0,124463.115,127763.64,127763.64,1.0,1,0.0,0.0,27.0,Active,0,0
2327261,401198,-1,234964.62,225000,0.0,0.0,0.0,0.0,11609.64,11700.0,11700.0,220492.35,233266.815,233266.815,0.0,0,0.0,0.0,19.0,Active,0,0
1012912,455296,-7,59283.9,225000,9000.0,9000.0,0.0,0.0,3334.815,4500.0,4500.0,57696.57,59283.9,59283.9,1.0,1,0.0,0.0,35.0,Active,0,0
1701999,342886,-3,192670.065,202500,0.0,15346.125,0.0,15346.125,9184.365,11250.0,11250.0,187783.785,192670.065,192670.065,0.0,1,0.0,1.0,94.0,Active,0,0
1332170,340827,-1,64322.415,450000,0.0,71114.895,0.0,71114.895,4257.225,63084.555,63084.555,64322.415,64322.415,64322.415,0.0,23,0.0,23.0,5.0,Active,0,0
1387314,381036,-4,61892.55,67500,0.0,0.0,0.0,0.0,3244.185,4500.0,4500.0,60383.655,61892.55,61892.55,0.0,0,0.0,0.0,81.0,Active,0,0
1489084,207482,-4,146687.445,225000,0.0,39060.0,0.0,39060.0,5481.675,4500.0,4500.0,139465.8,146687.445,146687.445,0.0,1,0.0,1.0,23.0,Active,7,7
1481750,155992,-5,454833.225,450000,0.0,0.0,0.0,0.0,22847.805,22950.0,22950.0,435954.285,451476.36,451476.36,0.0,0,0.0,0.0,39.0,Active,0,0
1830665,122986,-3,337589.415,427500,51750.0,54965.565,0.0,3215.565,15236.505,17550.0,17550.0,321517.935,332207.415,332207.415,4.0,7,0.0,3.0,21.0,Active,0,0
2028218,319472,-1,397313.73,675000,0.0,0.0,0.0,0.0,23808.51,45000.0,45000.0,386170.065,397313.73,397313.73,0.0,0,0.0,0.0,22.0,Active,0,0
2662505,378449,-4,207193.5,450000,0.0,0.0,0.0,0.0,10458.09,10575.0,10575.0,198587.16,205664.355,205664.355,0.0,0,0.0,0.0,39.0,Active,0,0
2386359,147939,-1,33966.585,135000,0.0,54050.13,0.0,54050.13,188.595,47737.17,47737.17,33966.585,33966.585,33966.585,0.0,33,0.0,33.0,3.0,Active,0,0
2700814,254711,-3,383677.74,360000,31500.0,34462.8,0.0,2962.8,14147.955,0.0,0.0,359058.015,376876.485,376876.485,3.0,4,0.0,1.0,16.0,Active,0,0
2559490,431383,-1,10045.125,337500,0.0,3983.04,0.0,3983.04,2250.0,13500.0,13500.0,9353.52,10045.125,10045.125,0.0,2,0.0,2.0,17.0,Active,0,0
2748780,177172,-3,475022.745,450000,8100.0,8100.0,0.0,0.0,14707.125,15750.0,15750.0,448492.77,470223.855,470223.855,1.0,1,0.0,0.0,26.0,Active,0,0
2424307,259943,-1,211727.025,337500,0.0,95693.895,0.0,95693.895,9783.135,22500.0,11588.49,211469.715,211727.025,211727.025,0.0,18,0.0,18.0,27.0,Active,0,0
2812788,434122,-7,474823.215,450000,0.0,0.0,0.0,0.0,23184.225,0.0,0.0,448049.565,474692.715,474692.715,0.0,0,0.0,0.0,28.0,Active,7,7
1557219,121110,-3,329436.27,495000,108000.0,119760.435,0.0,11760.435,13595.895,14400.0,14400.0,316824.345,324345.51,324345.51,4.0,8,0.0,4.0,17.0,Active,0,0
1931169,125374,-1,94215.195,90000,0.0,1611.225,0.0,1611.225,4627.44,4950.0,4950.0,89598.96,94890.195,94890.195,0.0,2,0.0,2.0,21.0,Active,0,0
1054686,104356,-3,235839.825,270000,0.0,4252.5,0.0,4252.5,11975.535,13500.0,13500.0,230263.29,235839.825,235839.825,0.0,1,0.0,1.0,42.0,Active,0,0
1717985,197316,-1,268285.59,270000,0.0,14579.145,0.0,14579.145,13415.895,35593.335,21924.63,264535.47,268285.59,268285.59,0.0,7,0.0,7.0,14.0,Active,0,0
2535186,175756,-1,23403.06,45000,0.0,0.0,0.0,0.0,3150.0,3150.0,3150.0,22428.45,23230.35,23230.35,0.0,0,0.0,0.0,43.0,Active,0,0
1746980,452834,-3,237282.975,450000,0.0,2444.85,0.0,2444.85,12744.0,26325.0,26325.0,231000.255,237282.975,237282.975,0.0,2,0.0,2.0,38.0,Active,0,0
2039144,173008,-1,398788.875,405000,15750.0,15750.0,0.0,0.0,21144.915,22500.0,22500.0,381364.965,395652.375,395652.375,2.0,2,0.0,0.0,16.0,Active,0,0
2630042,136875,-3,433516.095,450000,0.0,0.0,0.0,0.0,22118.49,27000.0,27000.0,415369.8,430317.72,430317.72,0.0,0,0.0,0.0,36.0,Active,0,0
2709962,275729,-1,245051.64,270000,0.0,6830.595,0.0,6830.595,12983.4,13500.0,13500.0,239498.325,245051.64,245051.64,0.0,4,0.0,4.0,33.0,Active,0,0
2805873,342210,-7,216716.4,765000,0.0,166342.5,0.0,166342.5,5049.54,22500.0,9432.81,216344.07,216716.4,216716.4,0.0,1,0.0,1.0,13.0,Active,0,0
1864745,289814,-7,236195.82,270000,0.0,0.0,0.0,0.0,13735.575,22500.0,22500.0,229711.23,236195.82,236195.82,0.0,0,0.0,0.0,29.0,Active,0,0
1798067,353213,-2,459086.58,450000,0.0,22684.455,0.0,22684.455,22148.685,22500.0,22500.0,448276.545,459086.58,459086.58,0.0,8,0.0,8.0,17.0,Active,0,0
2240996,331772,-6,563759.55,540000,0.0,8838.45,0.0,8838.45,27745.56,0.0,0.0,535849.56,559633.5,559633.5,0.0,1,0.0,1.0,28.0,Active,0,0
1393943,391675,-4,49696.515,157500,0.0,3150.0,0.0,3150.0,2878.155,0.0,0.0,47213.055,49332.96,49332.96,0.0,1,0.0,1.0,24.0,Active,0,0
2346223,315629,-7,318522.645,405000,0.0,0.0,0.0,0.0,17260.47,40500.0,40500.0,304709.535,316176.345,316176.345,0.0,0,0.0,0.0,35.0,Active,0,0
2347453,199687,-1,682960.995,675000,0.0,445482.0,0.0,445482.0,12103.155,13500.0,13500.0,674045.19,682960.995,682960.995,0.0,5,0.0,5.0,29.0,Active,0,0
2328055,116573,-4,192698.55,202500,0.0,14557.5,0.0,14557.5,14175.0,14850.0,14850.0,187405.29,192698.55,192698.55,0.0,3,0.0,3.0,38.0,Active,0,0
1794170,338262,-4,136832.4,450000,0.0,0.0,0.0,0.0,7132.185,9000.0,9000.0,133643.61,136832.4,136832.4,0.0,0,0.0,0.0,17.0,Active,0,0
2721036,382782,-4,369623.61,360000,0.0,0.0,0.0,0.0,18642.825,18990.0,18990.0,353683.125,366454.755,366454.755,0.0,0,0.0,0.0,19.0,Active,0,0
2565433,175832,-1,441835.38,450000,0.0,14901.795,0.0,14901.795,23097.105,27000.0,3875.58,435487.995,441835.38,441835.38,0.0,7,0.0,7.0,35.0,Active,0,0
1268505,418019,-1,209689.74,270000,0.0,0.0,0.0,0.0,12402.36,45157.995,45157.995,202889.43,209689.74,209689.74,0.0,0,0.0,0.0,16.0,Active,0,0
1490220,440919,-4,440459.415,427500,13500.0,21766.5,0.0,8266.5,21299.985,27000.0,27000.0,420766.2,439113.915,439113.915,1.0,2,0.0,1.0,42.0,Active,0,0
2284013,161104,-7,76494.51,225000,0.0,0.0,0.0,0.0,3935.475,4500.0,4500.0,74209.365,76494.51,76494.51,0.0,0,0.0,0.0,15.0,Active,0,0
2152590,419066,-1,75825.72,225000,45000.0,45000.0,0.0,0.0,3549.465,22500.0,19952.235,73455.57,74480.22,74480.22,1.0,1,0.0,0.0,18.0,Active,0,0
1577754,319560,-1,125024.67,157500,0.0,0.0,0.0,0.0,6328.485,6750.0,6750.0,119819.61,124102.08,124102.08,0.0,0,0.0,0.0,41.0,Active,0,0
2069469,219673,-5,179234.1,202500,0.0,0.0,0.0,0.0,9854.01,11250.0,11250.0,174580.02,179234.1,179234.1,0.0,0,0.0,0.0,26.0,Active,0,0
1306235,382456,-1,440082.135,450000,31500.0,31500.0,0.0,0.0,20952.63,22275.0,22275.0,428277.15,438736.635,438736.635,1.0,1,0.0,0.0,36.0,Active,0,0
1456096,259833,-6,119485.98,225000,0.0,0.0,0.0,0.0,6564.825,18000.0,18000.0,113296.77,118613.565,118613.565,0.0,0,0.0,0.0,27.0,Active,0,0
2567700,432889,-4,423090.27,450000,0.0,8938.26,0.0,8938.26,23208.705,46800.0,23773.14,416356.56,423090.27,423090.27,0.0,6,0.0,6.0,33.0,Active,0,0
1887363,422202,-4,102560.265,90000,0.0,805.68,0.0,805.68,4964.58,5175.0,5175.0,89584.29,101870.46,101870.46,0.0,1,0.0,1.0,19.0,Active,0,0
2407752,259919,-4,89970.975,247500,0.0,54000.0,0.0,54000.0,2250.0,9000.0,9000.0,87972.48,89293.59,89293.59,0.0,1,0.0,1.0,23.0,Active,0,0
1208270,213529,-3,133133.85,270000,3150.0,25587.18,0.0,22437.18,7327.08,44550.0,44550.0,127578.645,131788.35,131788.35,1.0,7,0.0,6.0,20.0,Active,0,0
1852991,174314,-6,429739.605,450000,0.0,0.0,0.0,0.0,22110.165,22500.0,22500.0,419356.98,430086.285,430086.285,0.0,0,0.0,0.0,83.0,Active,0,0
2000822,379461,-5,230164.245,247500,0.0,0.0,0.0,0.0,12722.85,0.0,0.0,218456.91,228482.1,228482.1,0.0,0,0.0,0.0,24.0,Active,0,0
2056814,257216,-7,248978.925,450000,0.0,0.0,0.0,0.0,12093.12,12937.5,21.915,245373.975,248978.925,248978.925,0.0,0,0.0,0.0,39.0,Active,0,0
2645013,313203,-3,448041.195,450000,0.0,80928.045,0.0,80928.045,18390.285,0.0,0.0,431899.83,448041.195,448041.195,0.0,16,0.0,16.0,36.0,Active,0,0
1519421,264397,-7,188995.77,450000,0.0,187749.0,0.0,187749.0,0.0,0.0,0.0,187745.04,187745.04,187745.04,0.0,8,0.0,8.0,23.0,Active,0,0
2032398,328213,-3,335445.39,427500,0.0,0.0,0.0,0.0,16966.125,17100.0,17100.0,322222.365,334774.89,334774.89,0.0,0,0.0,0.0,18.0,Active,0,0
2623194,379843,-5,328923.09,427500,0.0,22428.81,0.0,22428.81,19217.925,58500.0,39438.09,326867.58,328923.09,328923.09,0.0,9,0.0,9.0,40.0,Active,0,0
1667098,417687,-1,22447.395,450000,27000.0,30145.5,0.0,3145.5,0.0,4500.0,2250.0,22293.495,22447.395,22447.395,1.0,2,0.0,1.0,28.0,Active,0,0
2106188,313023,-1,33311.07,180000,0.0,0.0,0.0,0.0,2250.0,52680.15,52680.15,32391.135,32391.135,32391.135,0.0,0,0.0,0.0,9.0,Active,0,0
1008119,404942,-4,225575.28,225000,0.0,9278.325,0.0,9278.325,8300.61,9000.0,9000.0,213542.55,224002.44,224002.44,0.0,3,0.0,3.0,17.0,Active,0,0
2094987,131528,-7,275898.78,450000,45000.0,45000.0,0.0,0.0,9657.63,18000.0,18000.0,265152.96,274553.28,274553.28,1.0,1,0.0,0.0,22.0,Active,0,0
1785041,107619,-4,180927.45,450000,9000.0,13500.0,0.0,4500.0,8980.245,9000.0,9000.0,175104.765,179581.95,179581.95,1.0,2,0.0,1.0,23.0,Active,0,0
2707000,417537,-3,96663.735,90000,45000.0,45485.55,0.0,485.55,2486.16,2700.0,2700.0,87254.55,92496.735,92496.735,3.0,5,0.0,2.0,24.0,Active,0,0
2229790,202811,-3,137470.95,180000,126000.0,132042.465,0.0,6042.465,2327.13,46620.0,46620.0,131964.795,133434.45,133434.45,3.0,7,0.0,4.0,11.0,Active,0,0
1103328,172686,-1,164093.94,157500,0.0,4220.055,0.0,4220.055,8090.91,137.565,137.565,157446.495,163423.44,163423.44,0.0,5,0.0,5.0,19.0,Active,0,0
1102027,382654,-4,30048.12,135000,0.0,43513.65,0.0,43513.65,2250.0,13500.0,11250.0,30048.12,30048.12,30048.12,0.0,7,0.0,7.0,22.0,Active,0,0
2506494,323436,-6,135556.56,135000,1350.0,1350.0,0.0,0.0,6750.0,6750.0,0.0,132809.895,134436.06,134436.06,1.0,1,0.0,0.0,41.0,Active,0,0
2174524,447538,-4,49404.06,450000,0.0,0.0,0.0,0.0,3271.725,18000.0,18000.0,47434.41,49404.06,49404.06,0.0,0,0.0,0.0,14.0,Active,0,0
1897796,237731,-7,125074.395,270000,0.0,0.0,0.0,0.0,6760.26,13500.0,13500.0,121705.425,125074.395,125074.395,0.0,0,0.0,0.0,36.0,Active,0,0
1900023,430559,-1,6166.125,450000,0.0,0.0,0.0,0.0,2250.0,9603.0,9603.0,6119.01,6119.01,6119.01,0.0,0,0.0,0.0,5.0,Active,0,0
2745507,332670,-4,165230.955,157500,3150.0,4275.0,0.0,1125.0,8158.635,9000.0,9000.0,157396.455,163885.455,163885.455,1.0,3,0.0,2.0,38.0,Active,0,0
1159707,266731,-1,206062.875,405000,0.0,0.0,0.0,0.0,10525.5,13500.0,13500.0,197010.225,206062.875,206062.875,0.0,0,0.0,0.0,24.0,Active,0,0
1276761,209091,-3,112299.525,225000,4500.0,4500.0,0.0,0.0,5376.015,31500.0,31500.0,103020.165,110954.025,110954.025,1.0,1,0.0,0.0,25.0,Active,0,0
2356265,432618,-7,339773.985,382500,0.0,0.0,0.0,0.0,17035.245,0.0,0.0,322704.63,337289.175,337289.175,0.0,0,0.0,0.0,29.0,Active,0,0
1059035,293130,-3,432016.74,450000,0.0,0.0,0.0,0.0,23362.47,23400.0,23400.0,420449.265,432016.74,432016.74,0.0,0,0.0,0.0,32.0,Active,0,0
2754510,343921,-5,211274.82,270000,0.0,0.0,0.0,0.0,10825.425,13500.0,13500.0,189106.425,209818.71,209818.71,0.0,0,0.0,0.0,25.0,Active,0,0
1736160,238108,-5,463702.905,450000,0.0,0.0,0.0,0.0,22645.62,0.0,0.0,434045.25,460360.755,460360.755,0.0,0,0.0,0.0,27.0,Active,7,7
1121294,327746,-5,178752.555,180000,0.0,0.0,0.0,0.0,9178.695,9225.0,9225.0,174348.99,178752.555,178752.555,0.0,0,0.0,0.0,97.0,Active,0,0
2592863,441156,-7,137320.74,450000,0.0,6911.865,0.0,6911.865,6799.95,9000.0,9000.0,133911.0,137320.74,137320.74,0.0,5,0.0,5.0,24.0,Active,0,0
1689007,188986,-5,822907.125,765000,33750.0,33750.0,0.0,0.0,35206.47,77490.0,35332.29,756015.975,817525.125,817525.125,4.0,4,0.0,0.0,23.0,Active,0,0
1468782,193626,-3,255067.875,247500,23850.0,25425.0,0.0,1575.0,11745.045,15750.0,15750.0,244576.305,251352.27,251352.27,1.0,2,0.0,1.0,13.0,Active,0,0
1339948,405767,-1,160596.18,157500,0.0,0.0,0.0,0.0,8189.64,9000.0,9000.0,154792.665,160596.18,160596.18,0.0,0,0.0,0.0,38.0,Active,0,0
2471870,198640,-7,37075.815,450000,0.0,19728.0,0.0,19728.0,2250.0,4500.0,4500.0,36363.555,37075.815,37075.815,0.0,3,0.0,3.0,28.0,Active,0,0
2747921,278066,-7,58116.06,135000,0.0,10774.665,0.0,10774.665,2313.765,0.0,0.0,55529.28,57706.155,57706.155,0.0,5,0.0,5.0,12.0,Active,0,0
1613988,253513,-1,224029.215,225000,0.0,2345.49,0.0,2345.49,11494.35,13500.0,1902.96,220786.47,224029.215,224029.215,0.0,1,0.0,1.0,16.0,Active,0,0
2272725,363726,-5,389428.2,405000,22500.0,25001.505,0.0,2501.505,20335.05,20250.0,241.875,382162.14,388082.7,388082.7,1.0,2,0.0,1.0,17.0,Active,0,0
2644879,380820,-2,59714.055,450000,0.0,0.0,0.0,0.0,3169.44,6750.0,6750.0,56638.89,59277.915,59277.915,0.0,0,0.0,0.0,38.0,Active,0,0
1033569,322689,-5,196111.17,225000,0.0,0.0,0.0,0.0,10499.76,12600.0,2357.64,192247.425,196111.17,196111.17,0.0,0,0.0,0.0,24.0,Active,0,0
1718158,221250,-5,469993.14,450000,0.0,13144.5,0.0,13144.5,22156.38,22500.0,22500.0,447532.65,466547.13,466547.13,0.0,1,0.0,1.0,15.0,Active,0,0
2167380,229821,-4,266181.885,270000,0.0,0.0,0.0,0.0,12561.795,13950.0,134.1,262368.045,266181.885,266181.885,0.0,0,0.0,0.0,35.0,Active,0,0
2103472,305923,-1,387890.685,382500,8100.0,10049.715,0.0,1949.715,19125.0,19946.25,19946.25,375819.75,385649.685,385649.685,2.0,4,0.0,2.0,38.0,Active,0,0
2504515,201096,-1,387472.725,585000,22050.0,22050.0,0.0,0.0,15186.285,15300.0,15300.0,338576.22,374101.695,374101.695,8.0,8,0.0,0.0,25.0,Active,0,0
2149157,274068,-3,232917.165,225000,0.0,0.0,0.0,0.0,10595.97,0.0,0.0,216419.715,231120.225,231120.225,0.0,0,0.0,0.0,17.0,Active,0,0
2403583,443352,-6,423453.375,450000,0.0,0.0,0.0,0.0,21561.345,22500.0,22500.0,408726.54,423453.375,423453.375,0.0,0,0.0,0.0,29.0,Active,0,0
1390799,429851,-6,425959.74,450000,0.0,0.0,0.0,0.0,21902.625,22500.0,22500.0,415552.545,425959.74,425959.74,0.0,0,0.0,0.0,27.0,Active,0,0
1686536,297155,-5,622188.585,765000,0.0,2250.0,0.0,2250.0,30967.74,31050.0,31050.0,590554.8,617065.29,617065.29,0.0,1,0.0,1.0,17.0,Active,0,0
2371201,224291,-5,298985.67,765000,0.0,8574.615,0.0,8574.615,16990.11,63145.395,63145.395,288930.42,298315.17,298315.17,0.0,5,0.0,5.0,18.0,Active,0,0
2356302,454299,-3,77955.75,540000,0.0,0.0,0.0,0.0,5949.585,45000.0,45000.0,73991.25,77255.505,77255.505,0.0,0,0.0,0.0,27.0,Active,0,0
1267965,159865,-7,46733.895,720000,11250.0,13991.085,0.0,2741.085,37495.305,553500.0,532497.015,42550.335,44042.895,44042.895,3.0,5,0.0,2.0,13.0,Active,0,0
2144725,442187,-6,104843.925,450000,0.0,45298.17,0.0,45298.17,0.0,0.0,0.0,103589.145,103589.145,103589.145,0.0,8,0.0,8.0,11.0,Active,0,0
1088150,110429,-5,464305.095,450000,900.0,900.0,0.0,0.0,23291.91,23400.0,23400.0,443338.065,459545.895,459545.895,1.0,1,0.0,0.0,26.0,Active,0,0
1645493,108665,-5,146494.845,225000,0.0,11475.0,0.0,11475.0,11250.0,18000.0,18000.0,142837.335,146494.845,146494.845,0.0,1,0.0,1.0,42.0,Active,0,0
2211193,241398,-5,4021.83,202500,0.0,4654.98,0.0,4654.98,0.0,8508.15,8283.15,4021.83,4021.83,4021.83,0.0,1,0.0,1.0,0.0,Active,0,0
1531291,113213,-3,431678.655,450000,0.0,5863.5,0.0,5863.5,22557.735,45450.0,23356.71,425229.12,431678.655,431678.655,0.0,1,0.0,1.0,27.0,Active,0,0
2356683,333424,-1,113784.84,450000,0.0,0.0,0.0,0.0,6436.665,9000.0,9000.0,110733.075,113784.84,113784.84,0.0,0,0.0,0.0,29.0,Active,0,0
1137652,383378,-4,193662.225,270000,11250.0,11250.0,0.0,0.0,6688.62,6750.0,6750.0,179802.63,189625.725,189625.725,3.0,3,0.0,0.0,21.0,Active,0,0
1373200,133053,-6,463383.765,450000,0.0,14526.45,0.0,14526.45,22871.79,24750.0,24750.0,447212.655,463383.765,463383.765,0.0,4,0.0,4.0,37.0,Active,0,0
1823951,353442,-5,136658.475,225000,0.0,0.0,0.0,0.0,15750.0,18000.0,2250.0,134149.995,136658.475,136658.475,0.0,0,0.0,0.0,64.0,Active,0,0
1328523,119558,-4,129663.36,135000,0.0,7697.25,0.0,7697.25,6444.855,16400.88,16400.88,123789.105,128098.935,128098.935,0.0,1,0.0,1.0,19.0,Active,0,0
1338659,305460,-6,5542.65,45000,0.0,5542.65,0.0,5542.65,0.0,,0.0,5542.65,5542.65,5542.65,0.0,5,0.0,5.0,0.0,Active,0,0
1636084,155718,-7,645.3,315000,0.0,48350.7,0.0,48350.7,0.0,47475.0,47475.0,640.35,640.35,640.35,0.0,3,0.0,3.0,21.0,Active,0,0
1077796,305736,-4,260082.135,270000,13500.0,13500.0,0.0,0.0,12633.255,13500.0,13500.0,252665.37,260082.135,260082.135,1.0,1,0.0,0.0,90.0,Active,0,0
2085717,306256,-5,16388.64,315000,0.0,63283.995,0.0,63283.995,0.0,104495.355,104495.355,16388.64,16388.64,16388.64,0.0,32,0.0,32.0,14.0,Active,0,0
1299140,151865,-5,163424.205,180000,0.0,0.0,0.0,0.0,12600.0,13500.0,13500.0,159215.67,163424.205,163424.205,0.0,0,0.0,0.0,64.0,Active,0,0
2200463,258259,-7,43167.915,45000,0.0,45990.225,0.0,45990.225,225.0,48047.31,48047.31,43167.915,43167.915,43167.915,0.0,18,0.0,18.0,2.0,Active,0,0
1389209,374474,-5,10978.74,135000,0.0,13275.0,0.0,13275.0,3663.405,4510.485,4510.485,10978.74,10978.74,10978.74,0.0,3,0.0,3.0,1.0,Active,0,0
1333374,420270,-1,77975.91,135000,0.0,80009.055,0.0,80009.055,2250.0,45864.315,45864.315,77305.41,77305.41,77305.41,0.0,19,0.0,19.0,6.0,Active,0,0
2466737,166805,-1,103127.22,450000,0.0,0.0,0.0,0.0,6369.12,6750.0,1336.185,101525.895,103127.22,103127.22,0.0,0,0.0,0.0,35.0,Active,0,0
